sourceFilename,examRank,questionNumber,page,classificationStatus,primaryTopicId,primarySubtopicId,confidence,matchedTerms,outOfScopeMatches,crossWaveDuplicate,style,stemExcerpt,questionHash
analista_judiciario_analise_de_sistemas.pdf,22,70,15,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gov-itil,0.99,ITIL 4,,False,DIRECT_KNOWLEDGE,"Márcia, gerente de TI, está atualmente realizando o planejamento para a implantação do ITIL 4 no TJSE. Uma das práticas planejadas, que faz parte do gerenciamento de serviço, é: (A) melhoria contínua; (B) análise de negócio; (C) gerenciamento de implantação; (D) gerenciamento do conhecimento; (E) gerenciamento financei",017b4f17aedcffb903ee358e11997b296f6c1d46027ba0541097f9cd4d49950f
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,24,9,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gov-bpmn,0.99,BPMN,,False,DIRECT_KNOWLEDGE,"O levantamento dos objetos de dados e suas transformações é uma das atividades mais importantes em um mapeamento de processos de negócio. No BPMN, o símbolo que representa uma coleção de dados de entrada de uma atividade é: (A) (B) (C) (D) (E)",5e5c28245494a82fab5c73f7bd092f555069354a0ab5621d983efa155680a192
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,39,11,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-reuso,0.99,Padrão de projeto; Padrões GoF,,False,DIRECT_KNOWLEDGE,"O analista Lucas está desenvolvendo o sistema orientado a objeto JustiSul. Em determinado módulo do JustiSul, o sistema instancia um objeto da classe Terceirizado de forma dinâmica, em tempo de execução, por meio da interface I3rd. A classe Terceirizado pertence a uma biblioteca proprietária externa, de forma que o Jus",c2d57aa591e2044242964e4d546433ed2f6117e12ac98424807622a38d694bdd
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,43,12,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-metricas,0.99,APF,,False,DIRECT_KNOWLEDGE,"O sistema Web SouDIGITAL está sendo medido por meio da Análise de Pontos de Função (APF). O SouDIGITAL possui funcionalidades de cadastro que armazenam dados em quatro Arquivos Lógicos Internos (ALI) distintos. O sistema possibilita que todos os dados cadastrados sejam apresentados ao usuário, diretamente na sua interf",24b85170908768c36c6df06648fa4679e67f7786e31308c9fab0ba11badeba7e
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,48,14,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-normalizacao,0.99,Normalização,,False,DIRECT_KNOWLEDGE,"A normalização de dados é o processo de analisar os esquemas de relações com base nas dependências funcionais de seus atributos e chaves primárias, envolvendo uma série de Formas Normais (FN). Observe o esquema da tabela “Pedido”, a seguir. ID_PEDIDO ID_CLIENTE DATA NOME_CLIENTE 1 2 16/04/2024 Luiza 2 3 16/04/2024 Júli",6c319e3e9c99fedcb0ae47d91d2bd0bf9aa585c707770d944d376f44cf95df18
analista_especializado_analista_de_sistemas.pdf,24,48,9,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-normalizacao,0.99,Normalização,,False,DIRECT_KNOWLEDGE,"Na teoria de projetos de bancos de dados, o processo de normalização de uma tabela é feito a partir da identificação (A) das chaves estrangeiras. (B) das dependências funcionais. (C) das junções que serão necessárias. (D) dos tipos de dados em cada coluna. (E) dos relacionamentos entre as tabelas.",9fef47c5ef83ed4877c9873db17625d3434eac40c638a6fb5aaaf248f1ef99fc
EBSERH analista_de_tecnologia_da_informacao.pdf,25,36,10,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-leg-lai,dp26-p3-leg-lai-capitulos,0.99,LAI,,False,DIRECT_KNOWLEDGE,"Imagine uma situação em que certa empresa pública não esteja promovendo a transparência ativa de suas informações, na medida em que não está veiculando dados que são de interesse público e que não estão abarcadas pelo sigilo. Caso seja apresentado, por determinado interessado, pedido de acesso a tais informações, à luz",3daf80bdd79257920d0cef82640a1e776610c33cc67dfa5788d5a4b63147d0e3
EBSERH analista_de_tecnologia_da_informacao.pdf,25,40,11,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd-capitulos,0.99,LGPD,,False,DIRECT_KNOWLEDGE,"No exercício de suas atribuições públicas, Amélia foi instada a se manifestar acerca da delimitação e do tratamento dos dados pessoais sensíveis dispostos na Lei nº 13.709/2018 (Lei Geral de Proteção de Dados Pessoais). Nesse cenário, com base no mencionado Diploma Legal, assinale a opção que apresenta uma informação c",09f95797408eeae7197f8a1b6debc9e16d9094bd5ef6160fad49fd91e1cca262
EBSERH analista_de_tecnologia_da_informacao.pdf,25,42,12,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-seguranca,dp26-p3-esp-si-iso,0.99,ISO 27001/27002,,False,ASSERTION_SET,"A ISO 27001 (2013) é a norma que define requisitos para a gestão da segurança da informação, sendo que o tratamento de riscos possui um grande destaque. Uma decisão de tratamento de risco dever ser tomada para cada risco identificados após sua avaliação. Avalie se são possíveis controles para o tratamento de riscos dis",d9e2536834321ac5c731768298c3b4a8aabab2ef01990b02eed71ddbd115c5c5
EBSERH analista_de_tecnologia_da_informacao.pdf,25,43,12,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gov-itil,0.99,ITIL 4,,False,ASSOCIATION,ITIL visa garantir uma gestão eficaz de processos e uma boa experiência para os clientes. As dimensões de gerenciamento de serviços do ITL são importantes para a entrega de valor ao cliente e para a gestão de serviços de TI. Relacione as quatro dimensões elencadas a seguir às suas respectivas aplicações. 1. Organizaçõe,035f474d70f133c5f9cf70016b12510723c5597170f0f4460a655a1f1f813250
EBSERH analista_de_tecnologia_da_informacao.pdf,25,48,13,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gov-bpmn,0.99,BPMN,,False,ASSOCIATION,"BPMN 2.0 é uma linguagem gráfica padronizada para representar processos de negócios que podem ser facilmente compreensíveis por todos os usuários, desde o nível empresarial que criam os rascunhos iniciais dos processos, aos desenvolvedores técnicos responsáveis pela implementação dos tecnologia que executará esses proc",f2fde8d0fe9de6fc034897f95a5bcc3940894435401e27a6298e06cfb1347274
EBSERH analista_de_tecnologia_da_informacao.pdf,25,50,14,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-normalizacao,0.99,Normalização,,False,DIRECT_KNOWLEDGE,"A forma normal Boyce-Codd (FNBC) foi inicialmente proposta como um tipo de simplificação de uma determina forma normal (FN). No entanto, descobriu-se que ela era mais rigorosa. A FN que a FNBC visava simplificar é a (A) 1FN. (B) 2FN. (C) 3FN. (D) 4FN. (E) 5FN.",3c7b5f8e51279f9895d25b7f397b3146c8943ae4c7e67f8ab30dcf384174c8e3
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,43,9,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-nosql,0.99,NoSQL,,False,DIRECT_KNOWLEDGE,"Com referência ao MongoDB, nas consultas usando o método find é possível exibir o resultado formatado por meio do método: (A) format; (B) organize; (C) pretty; (D) structure; (E) tidy.",566c7190150d9f514d5317177a70ee800b9a8bd15b2f2bfc7a2a550535ee27e8
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,44,9,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-normalizacao,0.88,Normalização,,False,DIRECT_KNOWLEDGE,"Considere um projeto de banco de dados no qual há uma tabela T com colunas a, b, c, d. Sabe-se que, para essa tabela, são verificadas as seguintes dependências funcionais: a  b a  c a  d b  c c  a Com relação às restrições de integridade decorrentes do processo de normalização da tabela T, as constraints incluídas",a3d85ff7b8066b76643350d255abf1676816f1b893b9ed30695dabeb50dd96e0
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,54,11,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-metricas,0.99,APF,,False,DIRECT_KNOWLEDGE,"A Análise de Pontos de Função (APF) e o Software Non-Functional Assessment Process (SNAP) são utilizados para medir o tamanho de um software. Sobre a aplicação da APF e do SNAP, é correto afirmar que: (A) o tamanho total do software é obtido por meio da multiplicação da quantidade de Pontos de Função pela quantidade de",28126c1ba51fdecf530a6b4eb339b62180974a85965e961bf526fe089a16d183
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,59,11,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd-capitulos,0.99,LGPD,,False,DIRECT_KNOWLEDGE,"A Lei Geral de Proteção de Dados Pessoais (LGPD) dispõe sobre o tratamento de dados pessoais, inclusive nos meios digitais. Segundo a LGPD, a utilização de meios técnicos razoáveis e disponíveis no momento do tratamento, por meio dos quais um dado perde a possibilidade de associação, direta ou indireta, a um indivíduo ",e6cc6e9e5330ddd7804496fa471b8198d442cebbe3a3bf8b4da2f874e596bee0
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,60,12,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-seguranca,dp26-p3-esp-si-acesso,0.99,Acesso/autenticação; Mecanismo de segurança; OAuth2,,False,DIRECT_KNOWLEDGE,SAML (Security Assertion Markup Language) e OAuth 2 são frameworks utilizados para controlar o acesso a aplicações Web. Para controlar o acesso às aplicações: (A) SAML utiliza tokens JWT (JSON Web Token) para autenticação e autorização do acesso; (B) OAuth 2 possibilita o uso de refresh tokens para obtenção de novos ac,1fd224b86f69b602fc6f8c2aed81008a8d8f1759142762114254222ad98ba975
2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,27,37,7,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-leg-lai,dp26-p3-leg-lai-capitulos,0.99,LAI,,False,DIRECT_KNOWLEDGE,"A Lei de Acesso à Informação (Lei nº 12.527/2011) é uma legislação brasileira fundamental que estabelece o direito dos cidadãos de acessar informações públicas produzidas ou custodiadas pelos órgãos e entidades do poder público. Entre as diretrizes previstas nesta Lei, encontra-se pertinente (A) a observância da transp",95e7a0d26c8130ab7a300f225a631083d0a9ee43845a4b800378114ddc1f34ce
2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,27,38,7,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-leg-lai,dp26-p3-leg-lai-capitulos,0.99,LAI,,False,ASSERTION_SET,"A Lei de Acesso à Informação representa um importante avanço na promoção da transparência governamental, permitindo que os cidadãos exerçam um controle mais efetivo sobre as ações do Estado, contribuindo para a prevenção da corrupção e para o fortalecimento da democracia. Com relação ao pedido de acesso, analise os ite",a545cf4ccc0208e804002adb4bc738f711d36de05be87a9f83c2af546e2b27ce
2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,27,39,7,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd-capitulos,0.99,LGPD,,False,DIRECT_KNOWLEDGE,"A implementação da Lei Geral de Proteção de Dados Pessoais, LGPD (Lei nº 13.709/2018), representa um avanço significativo na garantia da privacidade e no controle dos cidadãos sobre suas informações pessoais, impactando empresas, órgãos governamentais e demais instituições que lidam com dados no Brasil. Entre os fundam",ec88e0013ffe0a0e34e45c9543c8b92100d11fd7b32087ab162f2e5eb124a0c8
2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,27,41,8,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.99,CI/CD; DevOps,,False,ASSERTION_SET,"DevOps é a fusão das primeiras letras de duas funções distintas dentro da TI: desenvolvedores (responsáveis por escrever software) e a equipe de operações (responsável por manter a infraestrutura na qual o software é desenvolvido e implantado). Já o DevSecOps, é uma combinação das primeiras letras de “desenvolvimento”,",3c1901d5f70a9b5f5ff145e32ab9f888bf817967436db3b465c4df8846bf1deb
2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,27,78,14,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-seguranca,dp26-p3-esp-si-sdl-owasp,0.92,OWASP,,False,DIRECT_KNOWLEDGE,"Com relação ao protocolo OAuth e segurança de código, avalie se as afirmativas a seguir são verdadeiras (V) ou falsas (F). ( ) A parte de “auth” da “OAuth” se refere a autorização, não a autenticação. ( ) Dentre as práticas recomendadas para criar um aplicativo OAuth, podem ser citadas: usar escopos mínimos, criptograf",7253b5c2d5e69bbaa6cb9d7d12f018c955d999b9a3d10f9800c7579be6696d4c
2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,27,79,14,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd-capitulos,0.99,LGPD,,False,CONCEPT_COMPARISON,"A abordagem de privacidade desde a concepção (Privacy by Design), criada na década de 90 por Ann Cavoukian, enfatiza a importância de considerar a privacidade desde o início de um projeto. Ela enuncia segurança da informação de forma explícita e se diferencia da privacidade por padrão (Privacy by default), que correspo",8b29686b617565c56d621e4fed18dd80388279b635afd0934c6f1c5a91ffec2c
analista_em_tecnologia_da_informacao.pdf,28,42,9,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-codificacao,0.99,Codificação/trace; Estruturas de dados,,False,DIRECT_KNOWLEDGE,"No contexto de estruturas de dados, considere uma lista encadeada L, não ordenada, contendo N elementos. A complexidade do algoritmo de inserção nessa lista é: (A) log N; (B) N; (C) N log N; (D) N2; (E) 1.",b94238c42afd80f46b0878482c906a846d94a6a65049bcba4747ec6a256eea49
analista_em_tecnologia_da_informacao.pdf,28,70,14,AUTO_CLASSIFIED_HIGH_CONFIDENCE,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-metricas,0.99,APF,,False,DIRECT_KNOWLEDGE,"O Escritório de Métricas (EM) de um órgão público já determinou o tipo e o escopo de uma contagem de pontos de função. Para determinar o posicionamento da fronteira da aplicação a ser medida, o EM deve: (A) definir o que é externo à aplicação; (B) identificar os tipos de usuários da aplicação; (C) basear-se nos dados q",60b0d43f30e9cac81c5fddb7319902a1c4caa46ad5dcdd3793f61c5eba2e00c6
TCE - PE - analista_de_controle_externo_tecnologia_da_informacao.pdf,16,1,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em todas as opções há orações adjetivas sublinhadas, que podem ser de sentido restritivo ou explicativo. Entre as orações indicadas, aquela que mostra valor explicativo, é: (A) Os alunos que moram longe chegam atrasados à escola. (B) Os homens que dirigiram o caminhão queixaram-se das ruas. (C) As crianças gostaram do ",76e93bb2ba341ec42992fff5db56852343ef0f66d006ddbfcc9f4e788e3f67f5
TCE - PE - analista_de_controle_externo_tecnologia_da_informacao.pdf,16,2,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em todas as frases a seguir, há o uso de pronomes pessoais oblíquos. Assinale a opção em que a inclusão de uma nova palavra alterou incorretamente a posição desse pronome. (A) Falou-se em muitas demissões na indústria. / Sempre se falou em muitas demissões na indústria. (B) Trabalha-se muito por lá. / Dizem que se trab",5b067c04c0b729f3de6b52e423b37380a77af81a2fa13ca188064c169593dab7
TCE - PE - analista_de_controle_externo_tecnologia_da_informacao.pdf,16,3,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Assinale a frase em que houve troca indevida entre os pronomes O/LHE. (A) Um aluno passou mal na escola e ninguém foi buscá-lo. (B) O trabalho do empregado era intenso, deixando-o cansado. (C) A mãe reclamou que dois dos filhos não lhe obedeceram. (D) O presidente do clube reclamou, pois o resultado do time na competiç",e90111dfb0850defdf7b7ad551689c43986147d41e46b79f40e115404a7bfbeb
TCE - PE - analista_de_controle_externo_tecnologia_da_informacao.pdf,16,4,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em todas as opções a seguir há duas orações separadas por pontuação. Subordinando a segunda à primeira, a única forma adequada é: (A) O ministro é grande amigo do presidente. O presidente simpatiza com seu trabalho. / O ministro, com cujo trabalho o presidente simpatiza, é grande amigo dele. (B) Visitou-me ontem o pint",f7d74f227e0b1e1cb85f6a20816085853c0aba230dacf3419deba057ef699509
TCE - PE - analista_de_controle_externo_tecnologia_da_informacao.pdf,16,5,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Por vezes, o deslocamento de palavras ou expressões pode resultar em alteração de sentido. Entretanto, em outras, a variação sintática não carrega mudança semântica. A opção em que as duas frases mostram o mesmo significado é: (A) Ela não prometeu vir à festa / Ela prometeu não vir à festa. (B) Até o técnico admitiu qu",67f26f82bb4202d478bc1948e73a6dd016e77811df5f4e9b5cb8a120b4adbae2
TCE - PE - analista_de_controle_externo_tecnologia_da_informacao.pdf,16,6,3,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"Leia a notícia a seguir. Relatório da UNESCO, realizado em parceria com o British Council, aponta uma equação desequilibrada da participação das mulheres na ciência. Estima-se que apenas uma mulher para cada quatro homens, consiga um emprego na área de STEM (Ciência, Tecnologia, Engenharia e Matemática). As disparidade",f897eb7d75473a9592f13a886fae6b4bc62f7c67dbce0d7f3da0244b384b2c4c
