wave,curationPriorityBand,examRank,examTier,sourceFilename,questionNumber,page,primaryTopicId,primarySubtopicId,confidence,matchedTerms,style,stemExcerpt,questionHash,reviewDecision,reviewNote
wave1,P1_PRIMARY,5,A2 - muito alta,analista_judiciario_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,79,18,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,CODE_TRACE,"Considere o seguinte código em Java: Map<String, String> cidades = Map.of(""11"",""Amapá"",""13"",""Itaubal"",""15"",""Cutias""); String texto = cidades.entrySet().stream().sorted( (e1, e2) -> e1.getKey().compareTo(e2.getKey())) .map(e-> Arrays.asList(e.getKey(), e.getValue())) .map(e-> String.join("", "", e)) .collect(Collectors.jo",74e9606a9e8f380746b39322548281a828c2fba9e5106cfa9487ed15ff6b3e0f,PENDING,
wave1,P1_PRIMARY,5,A2 - muito alta,analista_judiciario_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,51,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-ddl,0.78,DDL,DIRECT_KNOWLEDGE,"Considere uma tabela relacional criada a partir do script SQL a seguir. create table xpto ( a int primary key, b int not null, c int not null, d int not null) De acordo com as formas normais das tabelas relacionais, o conjunto de dependências funcionais que deve necessariamente ser verificado é: (A) a -> b, a -> c, a -",6c8661e405de87507768b8af90952a41d4c2ae1942279d827136302b4c8ced29,PENDING,
wave1,P1_PRIMARY,5,A2 - muito alta,analista_judiciario_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,52,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-ddl,0.7,DDL,DIRECT_KNOWLEDGE,"Considere um esquema relacional criado com o seguinte script SQL. create table E1( a int not null primary key, b int not null) create table E2( c int not null, d int not null foreign key references E1(a)) Para evitar a introdução de erros de integridade na tabela E2 decorrentes da remoção de registros da tabela E1, a c",8edbb5268b1a2a2f48acc60dfad2fd713d82fa9f300db43ea404226c4e560bb5,PENDING,
wave1,P1_PRIMARY,5,A2 - muito alta,analista_judiciario_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,73,17,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.65,Web services,DIRECT_KNOWLEDGE,"A analista Joelma está desenvolvendo o web service tjapRest utilizando o Spring Boot. Determinadas operações de tjapRest devem ser executadas assincronamente. Para implementar as operações assíncronas de forma simples e direta, Joelma recorreu a duas anotações padrões do Spring. A primeira anotação habilita o suporte d",dce833ea65b4fb2f3e6cc1e63f5f8893f18ce81b3b2f23757633e7978c5730b0,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,53,16,dp26-p3-esp-bi,dp26-p3-esp-bi-visualizacao,0.98,Visualização,DIRECT_KNOWLEDGE,"O diretor operacional João, do setor de digitalização de processos, escala diariamente vários funcionários de diversos setores para compor a força-tarefa da transformação digital do MPU. Para dar visibilidade ao andamento do trabalho, João solicitou ao analista de BI Nilo a elaboração de um Dashboard para responder a s",83833b9e74318b796d053550102057c9fdb482e03646bf5a0342977b8e21cdfe,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,68,20,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ux-cms,0.98,Acessibilidade,CONCEPT_COMPARISON,"Um órgão público está desenvolvendo um sistema Web para apoiar a prestação de serviços aos cidadãos. Objetivando tornar o sistema mais acessível para pessoas com deficiência, a equipe técnica está seguindo as Diretrizes de Acessibilidade para Conteúdo Web (WCAG - Web Content Accessibility Guidelines). Um dos cuidados d",0cec674df539496acc4160b8bc187bfd001c8f3cdf2130fc4b0f5c42d7d91f83,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,73,21,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-design-arquitetura,0.98,Containers,DIRECT_KNOWLEDGE,"O analista Lucas está instalando no MPU a ferramenta Rancher, com o objetivo de facilitar o gerenciamento de contêineres. A fim de escolher a distribuição do Kubernetes que o Rancher irá operar, Lucas estabeleceu as seguintes condições: a distribuição escolhida deve ser compatível com o Rancher, não deve depender de nu",f42c8fd6bef359003e309440197a54b5e95cc80b32d4acf5839eaf7c19197b90,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,74,21,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-reuso,0.98,SOLID/GRASP,DIRECT_KNOWLEDGE,"A analista Ana está implementando um sistema seguindo os princípios SOLID. No módulo A do sistema, Ana aplicou o princípio SOLID que estabelece o seguinte: se uma propriedade q(x) for demonstrável para todos os objetos x do tipo T, então ela também deve ser demonstrável para todos os objetos y do tipo S, onde S é um su",4b3bc7c11c4af40609f3362d9dce28153eaba55fd49dcfe4e36a8f424e3cbfca,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,77,22,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.98,Framework frontend,DIRECT_KNOWLEDGE,"O analista José está implementando um frontend web utilizando React. Em determinada tela do frontend, José precisa que o componente A seja renderizado pelo navegador em um nó do Document Object Model (DOM) que se encontra fora da hierarquia normal de renderização. Sabendo que o React oferece uma função que cumpre o pro",47f21185513d169d62397318698c8d2575e461d10eefb98319c8c226a09b5112,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,70,20,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-testes,0.91,Tipos de teste,SCENARIO,"O Time de Desenvolvimento de Software (TDevS) de uma organização está utilizando testes automatizados em seus projetos. Ao utilizar testes automatizados, o TDevS: (A) está focando a eficácia da usabilidade com testes exploratórios de caixa-preta; (B) busca redução do retrabalho para execução dos testes não funcionais d",565a142adb416c61d1341825b0fa93feb3abbe01e8c71479514199d7b6244815,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,75,21,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"Considere o código HTML a seguir. <div id=""composicao"" posicao=""0""> <p posicao=""1""> MPF </p><br/> <p posicao=""2""> MPT </p><br/> <p posicao=""3""> MPM </p><br/> <p posicao=""4""> MPDFT </p><br/> </div> E o respectivo código CSS: div { display: flex; flex-direction: row-reverse; } p[posicao]::after { content: ""|""; } #composi",b5edc92175fe6c738121864e7c9a2519a7c08d02d9acb2213b0734a1aa4706e8,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,43,14,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,CONCEPT_COMPARISON,"João é analista de banco de dados do MPU e precisa analisar as consultas que estão impactando o desempenho do banco de dados BDProc no PostgreSQL. Para isso, ele decidiu escrever as consultas SQL como expressões da álgebra relacional. Observe a consulta SQL a seguir. SELECT processo_id FROM Processos WHERE autor = “Mar",c55304ec954d1da6bdb80dc135ed0f06bc33b38bb12952d7813d42a1e9e52324,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,44,14,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"A álgebra relacional é uma linguagem de consulta formal, composta por diversas operações sobre conjuntos de dados, que fornece uma base teórica sólida para a otimização de consultas SQL em bancos de dados relacionais. A operação “seleção” da álgebra relacional é realizada pela cláusula SQL: (A) WHERE (B) SELECT (C) EXI",41dad78589e28eae431eb6f54bdffba8459cef6c9f3e23fd327b216a57cde4a7,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,76,22,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,DIRECT_KNOWLEDGE,"Considere o código em Java a seguir. package com.mpu.questao; public sealed class MPU {} final class MPF extends MPU {} sealed class MPM extends MPU {} final class MPDFT extends MPU {} non-sealed class MPT extends MPU {} O código acima possui um erro, pois a classe: (A) MPU, sendo sealed, omitiu a cláusula permits; (B)",d4797da480ae3dce822f40b7b93849947606b8bf962a16ab73a608fdd588cd0c,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,47,15,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-nosql,0.79,NoSQL,DIRECT_KNOWLEDGE,"O gestor de qualidade do MPU solicitou à analista de Business Intelligence Maria um Dashboard para monitorar o desempenho da tramitação dos processos ao longo do tempo. O programador Pedro havia implementado o banco de dados MongoProc, no MongoDB, para armazenar os dados do sistema de tramitação de processos judiciais.",133031745f3529790d1aa88ef28b8ffd967af560f777f7cdced0f04770e3cca9,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,65,19,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.78,Framework frontend,DIRECT_KNOWLEDGE,"Ministerio_WEB é uma aplicação Web desenvolvida em multicamadas que utiliza o padrão arquitetural REST, cujo backend tem por base uma Application Programming Interface (API) e cujo frontend foi desenvolvido em React.JS. Foi padronizado que todas as funcionalidades para pesquisa de dados devem entregar os resultados aos",04c5511faba2a22cb95794c5e92237bf30f0ecc4690153085cbd8654d26b8ba8,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,46,14,dp26-p3-esp-bi,dp26-p3-esp-bi-visualizacao,0.74,Visualização,DIRECT_KNOWLEDGE,"A analista de Business Intelligence Maria implementou um Dashboard sobre os processos judiciais do MPU por Estado no PowerBI. O usuário João solicitou a Maria que, ao clicar na entidade “Estado”, fosse aberta uma nova página com gráficos exibindo informações com detalhes sobre o “Estado” selecionado. Com a nova página ",87618f0028845f7ed18df51890c84e15140f9cf0371a1b537c356d7169b53003,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,54,16,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-relacional-multidimensional,0.74,Relacional/multidimensional,DIRECT_KNOWLEDGE,"A analista de Business Intelligence Lúcia está elaborando o modelo multidimensional do Data Mart Processos Judiciais (DMProcJ). Durante sua análise, ela observou que o número do processo judicial (num_processo) não é uma métrica, mas sim um atributo importante, pois representa o menor grão do DMProcJ e pode ser usado p",ce670e0d69abbefe2638a3d900ab868e770d2624f6730b184ef656c1a18a9ac3,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,56,16,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.74,SQL,DIRECT_KNOWLEDGE,"No processo de realizar análises nos dados armazenados em um banco de dados relacional, o perito Charles está implementando diversas consultas SQL. Ele precisa acessar o resultado dessas consultas diversas vezes, como se fosse uma tabela, em um ciclo de refinamento analítico contínuo. Em um banco de dados relacional, p",138f5de68b175d1e28ea551d309e7413679c500df4a25d4103b59e3e7bd9c175,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,59,17,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.73,SQL,DIRECT_KNOWLEDGE,"O administrador de banco de dados Pedro criou o papel dadosadm para cadastrar os funcionários do MPU que desempenham a função de Administrador de Dados usando o seguinte comando SQL no PostgreSQL: CREATE ROLE dadosadm WITH LOGIN PASSWORD 'admin'; Para que o papel dadosadm possa alterar a estrutura, bem como adicionar e",2cd784d623b479328ac33842fea589809ba1f321d6c3391bb85adcbba8624e62,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,60,17,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-dml,0.69,DML,DIRECT_KNOWLEDGE,"Observe os registros incluídos na tabela Processo pelo seguinte script SQL: INSERT INTO Processo (processoID, descricao) VALUES (1, 'Tributário'); INSERT INTO Processo (processoID, descricao) VALUES (2, 'Divórcio'); INSERT INTO Processo (processoID, descricao) VALUES (3, 'Trabalhista'); SELECT * FROM PROCESSO; Para con",ff0b1fbeee3e866bcdcbd28b910bf754e7fb6558a88a11b2e8715f3156ab8a51,PENDING,
wave1,P1_PRIMARY,6,A2 - muito alta,analista_do_mpu_desenvolvimento_de_sistemas.pdf,62,17,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-dml,0.69,DML,DIRECT_KNOWLEDGE,"Observe a transação SQL a seguir. BEGIN; INSERT INTO Parte (ParteID, NomeParte) VALUES (1, 'Mariana Souza'); SAVEPOINT insercao; INSERT INTO Parte (ParteID, NomeParte) VALUES (2, 'Joca Silva'); SAVEPOINT insercao; INSERT INTO Parte (ParteID, NomeParte) VALUES (3, 'Luiz Almeira'); ROLLBACK TO SAVEPOINT insercao; RELEASE",f1ceb15d5048dc8bc71fa075e4897d278001a856824e864fabdc5bda68ecf3c7,PENDING,
wave1,P1_PRIMARY,7,A2 - muito alta,analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,40,8,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"No contexto das aplicações web, Ajax é uma tecnologia que destina-se primordialmente a: (A) criptografar dados que são transmitidos pela rede; (B) enviar e receber dados do servidor sem precisar recarregar a página inteira; (C) evitar ataques por meio de aplicativo web; (D) implementar mecanismos de login de duas etapa",8195db4df4f19e6926676f42448b402b5b40e92c36623e98dbfa177dc502e8e6,PENDING,
wave1,P1_PRIMARY,7,A2 - muito alta,analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,44,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"Numa aplicação web, considere o caso em que um arquivo intitulado xpto.txt é obtido do servidor sem que a página inteira seja recarregada. A estrutura básica correta do código para o uso da tecnologia Ajax nesse caso é: (A) const xhttp = new XMLHttpRequest(); xhttp.open(""GET"", ""xpto.txt""); xhttp.send(); (B) const xhttp",bfbbd6fcbcfdad73409506bd7037cca032f8d79d747d8c228b2d2a7b21526b5d,PENDING,
wave1,P1_PRIMARY,7,A2 - muito alta,analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,45,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"No contexto do uso de CSS para aplicar estilos a elementos HTML numa página web, o seletor universal, que referencia todos os elementos, é identificado pelo símbolo: (A) # (B) % (C) & (D) * (E) @",e06c7e93871244f27b39e1ff664c173594ae67c91dc0e752d1d3d41fa511bf9f,PENDING,
wave1,P1_PRIMARY,7,A2 - muito alta,analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,46,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.89,XML/XSLT/XPath,DIRECT_KNOWLEDGE,"Com referência à sintaxe do formato XML, um elemento (XML element) pode conter: (A) atributos, texto e formato; (B) atributos, texto e outros elementos XML; (C) atributos, texto, outros elementos XML e arrays; (D) texto, formato e outros elementos XML; (E) texto, outros elementos XML e arrays. Nas próximas cinco questõ",c8fd03a028c5b45555fbeed8584462573c1be737282079966ed98d057304d4ad,PENDING,
wave1,P1_PRIMARY,7,A2 - muito alta,analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,56,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"Analise o fragmento de código jQuery a seguir. $(""#x1"").click(function(){ $(""#x2"").html(""<b>Hello world!</b>""); }); Numa página web, esse trecho faz com que um clique: (A) em qualquer elemento cuja tag é x1, cause uma alteração no conteúdo de todos os elementos com a tag x2; (B) em qualquer elemento da classe x1, cause",2352f6745de17688e96838f95625d1e8da5c1e34e7ce99f10d716882aff50b95,PENDING,
wave1,P1_PRIMARY,7,A2 - muito alta,analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,57,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.89,Engenharia de requisitos,DIRECT_KNOWLEDGE,"Uma mudança no processo de abertura de contas de um banco gerou a necessidade de desenvolvimento de novas funcionalidades na aplicação web destinada aos novos clientes. Assim, foi definido que, para pedido de abertura de conta por meio da aplicação web, o novo cliente deve fazer o upload de um conjunto de documentos em",4d1eaea49dad8057241c527f50d408dfb9699e2ce2cbed6384fbb6cb763b11df,PENDING,
wave1,P1_PRIMARY,7,A2 - muito alta,analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,58,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.89,Engenharia de requisitos,CONCEPT_COMPARISON,"Os clientes do banco EraDigital podem atualizar seus endereços eletrônicos (e-mail) por meio do aplicativo para dispositivos móveis EraDigApp. No EraDigApp, o cliente se autentica e preenche o campo ""Novo e-mail"" destinado ao cadastro de um novo endereço eletrônico que permite a entrada de quaisquer caracteres alfanumé",6bef63a936085b84b244269a28803a579ee3df96e80a4f5cc533bf07b0edc71e,PENDING,
wave1,P1_PRIMARY,7,A2 - muito alta,analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,59,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.89,Engenharia de requisitos,DIRECT_KNOWLEDGE,"Gabriela está trabalhando na especificação de Casos de Uso para um novo sistema e constatou que o comportamento de um dos Casos de Uso requer a execução sistemática de procedimentos para controle e fluxo de dados, definidos por normas organizacionais da empresa que utilizará o sistema. Com base na especificação da UML ",e605ef340376c7f545739bdaf08a9c3e7bf9bd12545d0aea5d5b82cee1fbb910,PENDING,
